HBIM Data Element ID,Data Quality Requirement ID,DQ Dimension ID,Applies to Concept Resource ID,Extract Timestamp
32e4c635-0bc2-437a-977d-ec3ba43232ea,f43097a4-4449-4e77-9daa-e035d581d661,Completeness,92e73787-1896-4f5c-b058-ad17980dffb7,Fri Feb 19 05:32:15 HKT 2021
00e74c09-82fc-43d0-be4b-046f1b224586,659fe471-b61b-4a5e-93a0-e5708e057337,Accuracy,67c86fd8-f57c-4f6a-b5df-0a458c93b10f,Fri Feb 19 05:32:15 HKT 2021
00e74c09-82fc-43d0-be4b-046f1b224586,84965975-df22-4bd4-b322-c4e3f59d30c7,Validity,877fc8fa-91fc-4865-96d0-17dba42782fa,Fri Feb 19 05:32:15 HKT 2021
00e74c09-82fc-43d0-be4b-046f1b224586,d987a8d4-5918-4924-b36e-30fee33339d5,Consistency,877fc8fa-91fc-4865-96d0-17dba42782fa,Fri Feb 19 05:32:15 HKT 2021
00e74c09-82fc-43d0-be4b-046f1b224586,3fedae42-20b8-4161-b8fc-6844b515e221,Completeness,67c86fd8-f57c-4f6a-b5df-0a458c93b10f,Fri Feb 19 05:32:15 HKT 2021
183b87aa-a323-478c-9e11-786f7f166ba3,790097a3-4605-4d8d-bc2a-2b8f38f7fbd9,Completeness,6037d904-1e34-4ff5-87fc-6e00387b838a,Fri Feb 19 05:32:15 HKT 2021
183b87aa-a323-478c-9e11-786f7f166ba3,8bf30d78-1130-45b6-a3ce-c039d31a753f,Conformity,d4a18a1f-eac8-4de3-9bdc-4ca1c8f3a16c,Fri Feb 19 05:32:15 HKT 2021
1210790a-2894-49af-8f92-ded5c2279adf,03f407a1-95a9-4afe-8e92-55b9afd2a4af,Validity,8efd9a4d-d7c6-4c85-84e6-dffaabd82c5a,Fri Feb 19 05:32:15 HKT 2021
1210790a-2894-49af-8f92-ded5c2279adf,820a144a-2d6e-4fbe-be88-b7f59ff019fe,Completeness,54f71986-9ca0-4e63-b6b9-6eb2d46b10d2,Fri Feb 19 05:32:15 HKT 2021
f15ce412-90aa-4b22-97d0-c3a1e78e3eed,68a882bf-3983-4c1a-ba5f-429932c6dc4a,Conformity,8ece8182-09f0-4c2f-b634-0d162ba840e1,Fri Feb 19 05:32:15 HKT 2021
f15ce412-90aa-4b22-97d0-c3a1e78e3eed,fa35d6d3-2c66-480c-99e2-2180349bdd1b,Completeness,5d18127a-ed14-4064-b93a-a377c377487b,Fri Feb 19 05:32:15 HKT 2021
f15ce412-90aa-4b22-97d0-c3a1e78e3eed,811f3f3c-8528-4b02-be1e-a5e71eea61f4,Validity,8ece8182-09f0-4c2f-b634-0d162ba840e1,Fri Feb 19 05:32:15 HKT 2021
f15ce412-90aa-4b22-97d0-c3a1e78e3eed,5c45d251-0b39-49f4-ac3a-43273b04a5aa,Consistency,5d18127a-ed14-4064-b93a-a377c377487b,Fri Feb 19 05:32:15 HKT 2021
f15ce412-90aa-4b22-97d0-c3a1e78e3eed,2a81fecd-9610-4932-ac62-8f4abe125521,Accuracy,5d18127a-ed14-4064-b93a-a377c377487b,Fri Feb 19 05:32:15 HKT 2021
37572957-0b8c-4d03-ac1c-4b0946172738,f217ae81-0d2b-4c63-b082-3ca0191b1235,Validity,46d6d009-7553-4eb8-a1ae-d477ea8da38e,Fri Feb 19 05:32:15 HKT 2021
37572957-0b8c-4d03-ac1c-4b0946172738,518eccbf-1b90-4435-9989-dad9953c1f05,Validity,46d6d009-7553-4eb8-a1ae-d477ea8da38e,Fri Feb 19 05:32:15 HKT 2021
a172d4a3-2fbc-44c3-a333-a2ab00d29468,215eda9b-ac1f-43b0-b599-59c0c13b1291,Completeness,a615a1ad-e525-4f63-9476-72d0157135d7,Fri Feb 19 05:32:15 HKT 2021
e79be96d-043f-4382-8e3a-59c4b25ae52e,21e34c22-36d6-4b73-8e68-d702d417ce29,Completeness,f8c9bf94-b0c1-4517-a75b-66764b209cf9,Fri Feb 19 05:32:15 HKT 2021
e2f7460d-3481-4000-9ae6-0824081e60c8,e2b44ffc-a89a-4e40-bd41-5c1cb0de4ff5,Conformity,1d7e8eec-f874-497a-a748-362b29b67c00,Fri Feb 19 05:32:15 HKT 2021
7173b9d6-b73c-4085-b442-b3a53b805672,88d2f0aa-28b8-47ac-a5cd-64cd3f2346d3,Completeness,f8c9bf94-b0c1-4517-a75b-66764b209cf9,Fri Feb 19 05:32:15 HKT 2021
d84cd4b6-454b-45f4-9d90-a4084802ce2e,fb1852d9-9f67-4635-ab2e-065ec93d43ad,Completeness,30e0b1c6-9feb-4886-a6f0-226134944d8e,Fri Feb 19 05:32:15 HKT 2021
d84cd4b6-454b-45f4-9d90-a4084802ce2e,9be9f5fd-b8f5-435a-9d32-71fd2c7946cc,Conformity,23929b5f-5abf-4476-bf08-565dc06cd169,Fri Feb 19 05:32:15 HKT 2021
0b63c045-3c9e-432d-8d70-1b46636222ba,2df7780b-e20d-4cba-957b-6b3bb14e5b43,Validity,912ba203-7a8b-48c4-9dba-aaa15c53a281,Fri Feb 19 05:32:15 HKT 2021
0b63c045-3c9e-432d-8d70-1b46636222ba,d12f0776-1fa6-4bb4-855b-645b6e61b7f3,Completeness,b4d843f6-b691-4853-9ad5-a2965849d72b,Fri Feb 19 05:32:15 HKT 2021
0b63c045-3c9e-432d-8d70-1b46636222ba,62a34e87-fb47-4937-a891-c90de73f1978,Consistency,b4d843f6-b691-4853-9ad5-a2965849d72b,Fri Feb 19 05:32:15 HKT 2021
0b63c045-3c9e-432d-8d70-1b46636222ba,51b9a30e-1abf-451d-af94-627e02d5f6e5,Validity,,Fri Feb 19 05:32:15 HKT 2021
efee0ea5-feb6-4426-ba22-cc1cdf57b2cc,1aa1e810-54f1-43e7-91f2-ff1b05dd421e,Completeness,6037d904-1e34-4ff5-87fc-6e00387b838a,Fri Feb 19 05:32:15 HKT 2021
efee0ea5-feb6-4426-ba22-cc1cdf57b2cc,a37f35ba-f08d-4ce4-b1b6-c2a3ce814bb8,Conformity,9c02d39c-d731-4808-b1a4-9074ae493f60,Fri Feb 19 05:32:15 HKT 2021
a0a5368a-4f32-4208-8389-a4c54126b787,28c982d5-8d3b-4705-b0d5-a5dc0694befe,Accuracy,56839f27-ba21-4aeb-a045-00b6aee7e8b4,Fri Feb 19 05:32:15 HKT 2021
a0a5368a-4f32-4208-8389-a4c54126b787,58b6ab88-f100-4425-91b7-03bbb2edb6b3,Conformity,95da29c1-d1c8-45c7-a7f6-5108016f9f0b,Fri Feb 19 05:32:15 HKT 2021
a0a5368a-4f32-4208-8389-a4c54126b787,259f8d45-a814-4a6c-8451-c39bb97bb702,Validity,95da29c1-d1c8-45c7-a7f6-5108016f9f0b,Fri Feb 19 05:32:15 HKT 2021
a0a5368a-4f32-4208-8389-a4c54126b787,fffa03d0-1d83-4804-ad50-fb03fa3a3f99,Completeness,56839f27-ba21-4aeb-a045-00b6aee7e8b4,Fri Feb 19 05:32:15 HKT 2021
d4048ed3-fd6f-4b72-b4f6-0c0ad02e9c5b,f603be59-bb0a-4bb5-a4b0-a3d955dcc9dd,Completeness,ec4a80f4-8e7a-4efe-bf87-51cbcac07d40,Fri Feb 19 05:32:15 HKT 2021
d4048ed3-fd6f-4b72-b4f6-0c0ad02e9c5b,d610f086-6eb7-483f-a52c-7435d8630d4d,Conformity,59bcad14-2995-44b9-b790-4ea7857a2d21,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,73c238a9-88c1-45aa-97e0-ae55bfd6b5b5,Completeness,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,21e113e9-91ea-4d30-9ab8-255ee3d0481a,Conformity,377903c0-3217-4a31-8f02-18379a9cd4d7,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,ac200725-6ade-47e9-a429-27845e8df7b1,Consistency,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,04d67679-7659-4d0e-8d7f-5975edaa8e92,Validity,377903c0-3217-4a31-8f02-18379a9cd4d7,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,ef9c4fb2-64fe-4341-9dd3-6cfc5ebc3a7e,Consistency,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,516a2c9d-ef09-42f1-918a-ad746cd606a3,Completeness,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
8f8c4715-7901-4f0e-8158-c9b43a5bf310,c310e65b-b5a2-4862-bc34-1a8c970934ff,Accuracy,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
4c4a6858-bdda-403e-bb8b-fe2ff9b76717,9817f8a6-677c-4241-a251-52944fe4dccd,Conformity,29ed20e9-d073-4423-a7ab-e277f5bceb52,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,d724e3de-f6ce-4d0d-9b6e-2a8ba60c36bf,Validity,,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,e2fabdda-9f76-48d1-a10a-2554e1429dfb,Consistency,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,46af68c1-081c-4149-869c-a4ec58cabc47,Conformity,8a780c26-390c-42a7-bb75-aaf15d73a549,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,763f0b83-69cc-4da7-9715-2ce85ebd9434,Completeness,,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,29b9a2d3-ea02-4518-a19a-2057b9b32ce9,Completeness,,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,bf104427-e24c-4329-ae93-ae3c90358381,Validity,29ed20e9-d073-4423-a7ab-e277f5bceb52,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,1a4fdf55-1d9e-4caf-94f1-5410ff0ef29e,Consistency,,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,19ac8682-bef0-44bf-a394-a6b626e93b2a,Conformity,08f8b4a4-71b5-46b3-bc4f-8920977ef515,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,42780f68-1539-435a-9ac6-3eb8e0286205,Completeness,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
fffd1577-3e00-41b7-b95e-3042d46bfdbb,d9ac3776-3a16-4f24-9cc3-8cf7e92117a8,Accuracy,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
d173bd0a-527e-455d-920d-d1cd1c4eb850,b9d36e0e-3e24-48cf-a6ec-62b61b944933,Completeness,d6b24fec-e3c9-4ce2-83cd-ca93ecb1d7b3,Fri Feb 19 05:32:15 HKT 2021
d173bd0a-527e-455d-920d-d1cd1c4eb850,bf104427-e24c-4329-ae93-ae3c90358381,Validity,29ed20e9-d073-4423-a7ab-e277f5bceb52,Fri Feb 19 05:32:15 HKT 2021
efa77a82-c18e-423d-a435-a7dcd3baf99c,a3b73628-e01b-4e93-bc17-36682415e796,Conformity,ddf5f033-8826-4b3c-b4bb-9c4aded58571,Fri Feb 19 05:32:15 HKT 2021
efa77a82-c18e-423d-a435-a7dcd3baf99c,f1222692-66ef-4c14-b4d8-f87673a20c1e,Completeness,30e0b1c6-9feb-4886-a6f0-226134944d8e,Fri Feb 19 05:32:15 HKT 2021
f4ff311b-cf95-4f3a-92fc-596d513f5231,41991897-fcd3-49d1-9d5f-f55dc8e56cb3,Completeness,6037d904-1e34-4ff5-87fc-6e00387b838a,Fri Feb 19 05:32:15 HKT 2021
f4ff311b-cf95-4f3a-92fc-596d513f5231,32159fc4-2cfb-4cd0-beba-a80a11f78413,Conformity,e20916b7-b67c-4ca8-9a16-0216b519224b,Fri Feb 19 05:32:15 HKT 2021
2eee4e1d-1b35-4d71-b257-6b2ad61931a0,7798b6cb-4b82-4480-a7a8-1345333dea2a,Completeness,839076e7-288e-4699-9b1f-519a192eca6b,Fri Feb 19 05:32:15 HKT 2021
2eee4e1d-1b35-4d71-b257-6b2ad61931a0,20dbcb59-0062-4053-8719-1f4d85bace08,Conformity,594b4a9e-73c9-4c2b-891e-e2ff8987c6f6,Fri Feb 19 05:32:15 HKT 2021
2eee4e1d-1b35-4d71-b257-6b2ad61931a0,493cae31-bd1e-4b50-8279-a07788e18e77,Validity,a180ab85-ca7f-4fdd-868e-481ab47a06fc,Fri Feb 19 05:32:15 HKT 2021
2eee4e1d-1b35-4d71-b257-6b2ad61931a0,9eab3ea3-ec8b-451f-9e4b-4683ef826b26,Uniqueness,594b4a9e-73c9-4c2b-891e-e2ff8987c6f6,Fri Feb 19 05:32:15 HKT 2021
00bd6570-6379-4274-aed2-b52b81c71b01,11065b41-2ee0-4f46-805e-117b0502e4c2,Conformity,14034040-5423-400e-9f73-e1708c9b2297,Fri Feb 19 05:32:15 HKT 2021
00bd6570-6379-4274-aed2-b52b81c71b01,e99a9c97-f290-4b19-95fb-2169d563f4e7,Completeness,db6943c9-1d06-48a7-9a04-0debc35ca769,Fri Feb 19 05:32:15 HKT 2021
00bd6570-6379-4274-aed2-b52b81c71b01,59c274b4-3666-4ad0-a72b-0d8f14093cb2,Accuracy,db6943c9-1d06-48a7-9a04-0debc35ca769,Fri Feb 19 05:32:15 HKT 2021
233c59b4-4122-424b-bfe3-dd9e51b38a63,7daf0d86-3412-4525-8cff-4595077903f2,Conformity,39e05054-72ac-451f-8e2d-85ef37b68725,Fri Feb 19 05:32:15 HKT 2021
233c59b4-4122-424b-bfe3-dd9e51b38a63,a42ebde7-f05a-4c0e-9cdb-9a8dc008bd2e,Validity,39e05054-72ac-451f-8e2d-85ef37b68725,Fri Feb 19 05:32:15 HKT 2021
233c59b4-4122-424b-bfe3-dd9e51b38a63,485c2101-6dc7-4542-8365-d04fac58dd41,Accuracy,d9f50aa4-9a31-4fe6-8656-c7628b740ec5,Fri Feb 19 05:32:15 HKT 2021
233c59b4-4122-424b-bfe3-dd9e51b38a63,97c3de14-9b34-4658-89d2-78f5151d2d54,Completeness,d9f50aa4-9a31-4fe6-8656-c7628b740ec5,Fri Feb 19 05:32:15 HKT 2021
bcaf188e-4f78-4612-b767-454b4bf6174b,63f5580d-d929-4381-b1c5-5c2770205386,Validity,d9f50aa4-9a31-4fe6-8656-c7628b740ec5,Fri Feb 19 05:32:15 HKT 2021
bcaf188e-4f78-4612-b767-454b4bf6174b,3af18709-4cbf-4ddb-8ed7-0c1d4f99733d,Accuracy,1ad7254f-14b0-4e50-b917-9d021fa6d0c5,Fri Feb 19 05:32:15 HKT 2021
bcaf188e-4f78-4612-b767-454b4bf6174b,298358eb-37a2-40fa-a7e7-845b88ca8d35,Completeness,1ad7254f-14b0-4e50-b917-9d021fa6d0c5,Fri Feb 19 05:32:15 HKT 2021
bcaf188e-4f78-4612-b767-454b4bf6174b,7e897140-721c-4136-8df6-33676f0cc219,Conformity,d9f50aa4-9a31-4fe6-8656-c7628b740ec5,Fri Feb 19 05:32:15 HKT 2021
a98c5edc-3029-40a7-870b-ad434d586ee7,9d4d0bda-08bc-40ed-8dba-075c779c9dd7,Conformity,fc9594d6-4279-45ff-86c2-aa45c9825535,Fri Feb 19 05:32:15 HKT 2021
a98c5edc-3029-40a7-870b-ad434d586ee7,340b6a7a-6723-4c6d-834b-9c9db4634fe9,Completeness,b4d843f6-b691-4853-9ad5-a2965849d72b,Fri Feb 19 05:32:15 HKT 2021
24c6a2f0-7124-4121-b488-64321c98dc2a,8c8ce301-6df3-4cf6-b020-a2ecddae976c,Completeness,8e787e6d-bbe9-460a-a126-c09203181f7d,Fri Feb 19 05:32:15 HKT 2021
24c6a2f0-7124-4121-b488-64321c98dc2a,9d4d0bda-08bc-40ed-8dba-075c779c9dd7,Conformity,fc9594d6-4279-45ff-86c2-aa45c9825535,Fri Feb 19 05:32:15 HKT 2021
0d118b3c-d095-4528-9691-810e5ea6031c,0c096e36-9317-4c15-a635-125de88007ff,Validity,9773b3c9-10e5-43b1-8147-65628011f87f,Fri Feb 19 05:32:15 HKT 2021
0d118b3c-d095-4528-9691-810e5ea6031c,6dd82984-519a-4446-bc85-224a8ce0bc37,Completeness,fc9594d6-4279-45ff-86c2-aa45c9825535,Fri Feb 19 05:32:15 HKT 2021
00999d0e-7900-4626-9bf7-caaab73f928f,fe40f313-2b65-4db9-97cb-b2b999b00da8,Accuracy,134d59c9-958f-4de6-a292-12d27e422972,Fri Feb 19 05:32:15 HKT 2021
00999d0e-7900-4626-9bf7-caaab73f928f,25e8514e-1be4-46e2-a606-3699fc15e00f,Validity,57009d99-2659-4f99-a5d9-8cf7bc621859,Fri Feb 19 05:32:15 HKT 2021
00999d0e-7900-4626-9bf7-caaab73f928f,86a083b9-641c-4b56-b006-9397f0020a3c,Validity,57009d99-2659-4f99-a5d9-8cf7bc621859,Fri Feb 19 05:32:15 HKT 2021
00999d0e-7900-4626-9bf7-caaab73f928f,a13d1e4d-ad4b-423e-ae9e-ad31b81a7ea7,Conformity,57009d99-2659-4f99-a5d9-8cf7bc621859,Fri Feb 19 05:32:15 HKT 2021
00999d0e-7900-4626-9bf7-caaab73f928f,8b120bbc-9fc0-4f59-a504-ca7167d1e830,Completeness,134d59c9-958f-4de6-a292-12d27e422972,Fri Feb 19 05:32:15 HKT 2021
5b751f45-d48d-44d3-a093-b4510ba8c0e8,2a52dfef-6947-4803-beb1-e193432e16d4,Conformity,2c9191d5-7dc0-43e0-8a34-2b898148303e,Fri Feb 19 05:32:15 HKT 2021
5b751f45-d48d-44d3-a093-b4510ba8c0e8,00716024-6253-4cd0-8ea8-ccaab16b385a,Completeness,2d7226e7-7375-4225-a77c-c55d495feecb,Fri Feb 19 05:32:15 HKT 2021
0bfe7c95-f34e-4a03-83e2-73cede10cd1a,2a52dfef-6947-4803-beb1-e193432e16d4,Conformity,2c9191d5-7dc0-43e0-8a34-2b898148303e,Fri Feb 19 05:32:15 HKT 2021
0bfe7c95-f34e-4a03-83e2-73cede10cd1a,a8f482d6-834b-405e-9923-a4880590ecfa,Validity,2c9191d5-7dc0-43e0-8a34-2b898148303e,Fri Feb 19 05:32:15 HKT 2021
0bfe7c95-f34e-4a03-83e2-73cede10cd1a,6f2ee56a-e709-4605-8336-1cb9bedc8b70,Completeness,cdb70bb7-aeae-40e7-9027-0a904bc95f1d,Fri Feb 19 05:32:15 HKT 2021
8e949ea0-e15f-402b-a2dc-5369f5b3a30d,4d18ed38-cab4-46e6-b883-3ee187d6fef6,Completeness,79fe4904-ee91-4456-b47d-86bac5ca3dc7,Fri Feb 19 05:32:15 HKT 2021
e7652277-02c7-4957-9a8c-c8d3a01f26f2,c13ee6bf-3cda-4567-a491-697c274660b0,Completeness,7a8937b6-9dad-41e3-93b6-a5f85a33baed,Fri Feb 19 05:32:15 HKT 2021
e7652277-02c7-4957-9a8c-c8d3a01f26f2,2f41c858-61d3-4977-855f-c79ea4198e10,Validity,3f17b8ee-9831-4dd6-9cfd-9bb33740c27e,Fri Feb 19 05:32:15 HKT 2021
93b46255-2a97-496e-9a89-1d1074a7fad1,2f41c858-61d3-4977-855f-c79ea4198e10,Validity,3f17b8ee-9831-4dd6-9cfd-9bb33740c27e,Fri Feb 19 05:32:15 HKT 2021
93b46255-2a97-496e-9a89-1d1074a7fad1,beee8da9-530f-4569-9cd6-9f88cf2126e0,Completeness,545e2b31-eafb-45e8-829e-6b3474b93064,Fri Feb 19 05:32:15 HKT 2021
82b569cd-fedb-43c8-9149-9cbb70761a1a,7b79cded-4dab-4ad8-9e75-5645abd9494a,Completeness,4443aa59-e5f9-4300-b652-8f4c7721dcc7,Fri Feb 19 05:32:15 HKT 2021
82b569cd-fedb-43c8-9149-9cbb70761a1a,2a52dfef-6947-4803-beb1-e193432e16d4,Conformity,2c9191d5-7dc0-43e0-8a34-2b898148303e,Fri Feb 19 05:32:15 HKT 2021
1b0369c0-dd5f-473e-ac87-ec2e68f47b5d,5519a58d-d6cd-4a8c-9be0-f7ef7de845a5,Completeness,7a9aa33a-0bee-4ea3-826a-1525973fc3db,Fri Feb 19 05:32:15 HKT 2021
1b0369c0-dd5f-473e-ac87-ec2e68f47b5d,b391c177-3d35-4aa6-a4b5-0e75555bbc4a,Conformity,7d15747a-ebce-4dbf-afe7-7588e42c2343,Fri Feb 19 05:32:15 HKT 2021
1b0369c0-dd5f-473e-ac87-ec2e68f47b5d,33866098-9f5d-4010-be98-1daae1abdaab,Validity,7d15747a-ebce-4dbf-afe7-7588e42c2343,Fri Feb 19 05:32:15 HKT 2021
44d856de-69a5-4da8-8ec8-5ac92ba886eb,5dc0eaac-4aca-4a7d-84a8-f26a3ce18cc2,Completeness,b858daf8-9b10-4469-8a81-c6169a7acb32,Fri Feb 19 05:32:15 HKT 2021
f722327c-0d5b-4a19-bc76-ae01698c7cf7,11f5cd83-f1fc-43f1-a3b4-6345dfec5829,Completeness,f44c1ba5-8d82-4ee7-9a82-ce11acfdc361,Fri Feb 19 05:32:15 HKT 2021
f722327c-0d5b-4a19-bc76-ae01698c7cf7,6d393431-e396-4244-9ad8-9fe17de20874,Conformity,6af2ef99-217f-4777-a914-87b4e11586b1,Fri Feb 19 05:32:15 HKT 2021
f722327c-0d5b-4a19-bc76-ae01698c7cf7,d83f14b0-569d-41a8-bbb6-11f71d038342,Validity,f44c1ba5-8d82-4ee7-9a82-ce11acfdc361,Fri Feb 19 05:32:15 HKT 2021
e107e0d3-c723-4d8a-9bc6-9b7b8bc31fce,0b019df2-725d-47db-91d7-e1f8f9ce2329,Completeness,2e8db1da-7df3-45f8-83d2-3e1c7a28256e,Fri Feb 19 05:32:15 HKT 2021
e107e0d3-c723-4d8a-9bc6-9b7b8bc31fce,f1d38774-7c62-498f-9aaf-12c3f5727648,Consistency,2e8db1da-7df3-45f8-83d2-3e1c7a28256e,Fri Feb 19 05:32:15 HKT 2021
b8b77f78-e96a-4c1a-b973-d4115d04f990,75019b99-504e-43e8-b78b-eeb3c539eb8b,Completeness,046d9386-c4f8-47f3-b38d-335b2685bbfa,Fri Feb 19 05:32:15 HKT 2021
b8b77f78-e96a-4c1a-b973-d4115d04f990,6d427697-36b1-4ff1-b1a2-9a7e9b066d0e,Conformity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
b8b77f78-e96a-4c1a-b973-d4115d04f990,b2900c46-5ba2-44c5-9ddd-530c71e0d659,Conformity,468998fc-8380-4df8-b5c8-b0b6c3a2754b,Fri Feb 19 05:32:15 HKT 2021
1d09a4f4-b3f6-44c8-8dce-b7e3bade31f6,95e79809-7381-459a-a3a0-c027a1b8fce1,Completeness,c455ae5c-cee0-4f33-8875-60b0d267a42f,Fri Feb 19 05:32:15 HKT 2021
1d09a4f4-b3f6-44c8-8dce-b7e3bade31f6,6adf1915-9178-48bc-8774-070a1e64b65a,Accuracy,c455ae5c-cee0-4f33-8875-60b0d267a42f,Fri Feb 19 05:32:15 HKT 2021
1d09a4f4-b3f6-44c8-8dce-b7e3bade31f6,909c7025-3ae9-4d26-aec4-c4418e281c4e,Validity,9877eee7-e231-40cb-8341-d73ae6d851c0,Fri Feb 19 05:32:15 HKT 2021
bef9a47b-a2b1-49db-8ee2-e50f2b981202,e38081e1-efd5-43f1-88ce-a52ca4219797,Conformity,1b395255-65fc-4e8d-9256-0deed30c2946,Fri Feb 19 05:32:15 HKT 2021
bef9a47b-a2b1-49db-8ee2-e50f2b981202,5e772d2b-3d93-4ebd-968d-8315dc92cad9,Completeness,45fa6336-dcca-43af-bb53-ec8da728830d,Fri Feb 19 05:32:15 HKT 2021
bef9a47b-a2b1-49db-8ee2-e50f2b981202,025cb936-df59-425d-b60e-ae96c1aa1d48,Validity,1b395255-65fc-4e8d-9256-0deed30c2946,Fri Feb 19 05:32:15 HKT 2021
05c93a9a-ada6-416b-bae5-dd5dcd460803,d8b23144-2660-4e2a-9916-b8dacc37c8bd,Completeness,f8c9bf94-b0c1-4517-a75b-66764b209cf9,Fri Feb 19 05:32:15 HKT 2021
fa6ff147-2e92-498a-80ad-002601e9338e,d8b23144-2660-4e2a-9916-b8dacc37c8bd,Completeness,f8c9bf94-b0c1-4517-a75b-66764b209cf9,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,3de26675-ad05-48bc-b596-fae641324879,Accuracy,,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,e85bffd8-ed45-4662-9861-8f76b6bf313f,Consistency,,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,4f1d7d35-2e74-4504-a05a-34d2e3162cf2,Consistency,,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,67161e96-84e8-48e5-a9d7-830004c0f8c6,Validity,ce52a768-72c4-48b9-99fe-d5b07c6d7740,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,e1450627-73f0-4d2a-8706-ee4c54a99d74,Completeness,35f4df0c-1fb2-459d-a5fa-d6e0e9cb7f7a,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,30e3d7f7-5694-46f7-aff2-fcc0579040f5,Validity,ce52a768-72c4-48b9-99fe-d5b07c6d7740,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,62980bc2-d2aa-43e8-8b3b-ec12726c429b,Consistency,,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,706edbf2-3e9f-45b4-bb47-840010196d42,Consistency,35f4df0c-1fb2-459d-a5fa-d6e0e9cb7f7a,Fri Feb 19 05:32:15 HKT 2021
e4754e6e-d1c6-464b-ae2b-3082127b88bb,aafd332f-6896-499d-b1c5-b0f4198c4a86,Consistency,,Fri Feb 19 05:32:15 HKT 2021
2c14b4d8-a34c-47fa-9833-2ed1c9fcd26d,b29bb5b3-191b-4e02-b177-1f927bf90a7f,Completeness,dc7d82b4-7082-49f6-ba1f-bfefff9ad659,Fri Feb 19 05:32:15 HKT 2021
abf7752b-589c-4059-aaa1-466ec66f2033,592f5d87-045a-4e26-a796-33ae79c77f32,Conformity,f8c9bf94-b0c1-4517-a75b-66764b209cf9,Fri Feb 19 05:32:15 HKT 2021
abf7752b-589c-4059-aaa1-466ec66f2033,d17975b5-b232-4b35-8480-d14a5392b32a,Completeness,d5fbb230-2110-48a1-8ffd-8f77bed5a406,Fri Feb 19 05:32:15 HKT 2021
abf7752b-589c-4059-aaa1-466ec66f2033,493cae31-bd1e-4b50-8279-a07788e18e77,Validity,a180ab85-ca7f-4fdd-868e-481ab47a06fc,Fri Feb 19 05:32:15 HKT 2021
307e2b44-a996-4317-982d-c7b8f244d5aa,636a4680-f8a8-45ef-ace3-b73a42c4ce73,Completeness,f4e425d5-d89f-450d-a70f-659006509302,Fri Feb 19 05:32:15 HKT 2021
