Concept ID,Domain ID,Governor ID,Collibra Location ID,Extract Timestamp
8a8f297a-0fec-47da-a66b-c3d461fa6ff1,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
00c3f139-d483-4cd8-9d44-64d23f0ca6f4,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
5e53c777-b205-4f03-8673-d0a2786c06e1,97981e62-4977-4871-b083-b335d22b5b86,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
318e8160-ef2e-42e5-bc86-d52ab08d6d8d,733f8c39-2854-462b-8720-7e0bb71489de,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f8967cb6-2fb3-4def-852e-bbf3eed88f6d,733f8c39-2854-462b-8720-7e0bb71489de,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
90ccf83e-128c-463b-b77d-ea639b3492e6,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
305a3be5-26ba-4c8b-a070-1a209279a061,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
49cec472-2ff2-4a8a-bb94-bd867c0e0fd2,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
950af5d4-bedf-487e-8309-dcf0876c18ff,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
9da6abb1-856e-4acb-9c38-1d465bf6e7ec,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
5d13494d-39d4-4711-8c1b-086edd9a8e0e,0a4f2d28-81a1-4995-97c5-132d4abb591f,c936eeb0-7bef-49e3-b69e-13c3c73cd515,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
ed9fbc20-6f3e-4ca3-9297-79e731166f49,1069024e-8af6-42e8-bf45-e19ca5321a1e,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
aaaf7aff-ff03-43b8-91f9-3bb142b777ad,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
32a6c1db-9285-4284-910f-fc9b1a0bad97,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
5b26ed00-78ed-41f2-b976-0909f0dea62b,0a4f2d28-81a1-4995-97c5-132d4abb591f,c936eeb0-7bef-49e3-b69e-13c3c73cd515,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
11016a55-1664-4549-96b7-f0246ffcac4e,30ccbcf7-c249-40a0-a67c-c1f662f55fb6,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
f9165842-35c7-4089-9cef-82d916d63cb0,b4d94957-da19-4c70-a870-e7e48c8a3616,5e1689b3-5e40-42de-9ae8-2ce716036bc3,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
5fcc788f-bcea-4920-b7a4-4f03b34ad7a2,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
bc4ccd65-afd3-4e2d-9387-695d3f35c3d2,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
84a28fa1-400a-42c0-b391-91d0f05ad6ec,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
a5d75077-c07c-425a-baa5-7b42b57d144a,78168271-f9eb-44cc-ad8e-9f13f3dc40db,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
c59f6aa5-7aa1-4379-b9a5-0d66951f1466,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
884cbaa9-a73d-424c-8900-496403f5d202,ddf1cd5c-4eaa-4bfa-ae15-3d9d77ad52cb,eecd4b05-e042-459b-9feb-c2f799795db0,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
4f4f8313-a360-4700-882f-ce9fabc34a10,19e93983-fb65-4948-9945-69975e4e3230,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
b92759e1-2997-4c55-bddd-a895ebb0b2e9,ad080bad-9465-4ff1-8c69-47bcc8b1bfcc,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
c3663693-b0b1-4e70-acdb-48b0253a9b95,ad080bad-9465-4ff1-8c69-47bcc8b1bfcc,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
5b08ae7a-856b-4679-8cf9-3527a1640308,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
7c2afae1-56e6-45b5-9c2c-5e6a8d243ebb,98e522b2-3663-4219-8c73-f4ea592a17e5,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
13adaecb-24c0-45cc-8f73-928b27278222,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
d5d5cf84-b7ed-403f-b9ad-83da00d84a86,a8bb6d71-4041-4428-9177-92154499b4b5,1ecee0f1-a2d7-424a-9846-a113d98f9f19,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
91c148ef-9d17-4da7-a6d7-cd48e3ec16e1,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
dbb427b1-747a-469b-9aae-69701a56b7cf,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
c182d6cf-2717-4e4a-96b6-3c22cba0ec6b,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
54b2b5fa-aba2-4afc-925f-c5e343929fa6,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
467ba5c9-e912-4c46-beae-8529e4e2dcd7,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
07bcf217-1f3e-48ad-b901-88b462aaf69a,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
61b7d88f-d5ee-4740-b583-41f0c33ae2f2,22504d26-165e-4bd7-bfd5-267757de4f2d,83969484-b5e1-4e0f-a7ce-6293f628da41,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
979ecb80-a1b5-472a-95ab-f770f98cc6ff,e985fbe1-1eab-4dfe-81ca-2913a4553b9f,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
c5251144-5806-4234-9454-43a360245606,0848cf50-51d8-40e6-a2ae-90e0b1dc7280,c936eeb0-7bef-49e3-b69e-13c3c73cd515,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
adc4e38b-aa6e-42b6-ac6c-45ab49905bf0,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
6b53c200-3d03-4f8a-8818-b80790dc0749,b4d94957-da19-4c70-a870-e7e48c8a3616,c936eeb0-7bef-49e3-b69e-13c3c73cd515,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
ad109824-ff41-401e-8fdd-195684739d4a,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
0efadd42-02bc-4538-a79f-0b9b37a08dd4,22504d26-165e-4bd7-bfd5-267757de4f2d,83969484-b5e1-4e0f-a7ce-6293f628da41,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
035cb95e-1122-4858-a051-d7edfb8761d8,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
957ee550-94ca-46f1-960c-cec9ebb04311,f6062502-c3a6-4cf8-be78-afab7727c033,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
9816bacb-1fb4-4234-88b1-2474e15c345c,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
ec17dd22-d3dd-426c-83ca-e13f0c1bef9e,0ba8c28a-1384-47d0-8c15-c8c14c13a78a,c936eeb0-7bef-49e3-b69e-13c3c73cd515,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
7ecdc8d7-5c82-4528-9619-7fcfbd32964d,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
bfb494e4-adfd-4029-a8cc-76e7234c0b15,5159e59f-0c74-4a6f-8214-4ace2aed4935,6c2082d6-17a1-49df-a79f-7f8138778495,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f00b00a4-e5f1-42c3-8d90-3b571c67b917,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
2c92690f-9afb-4f89-994f-fc727be8a9bb,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
55ffc1a0-6701-4b59-8665-9d467b8e5dd7,2a2b4e59-b7b6-4345-86aa-c7b21849deec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
4f81a4f4-0508-4cda-9046-88dcd81bc2ce,f6062502-c3a6-4cf8-be78-afab7727c033,5e1689b3-5e40-42de-9ae8-2ce716036bc3,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
1d4552e4-ed78-408c-a0b1-1e8958458f49,4ddb45a5-1307-4e46-acc9-dfff7dba9d8c,b0b34d28-e1e2-47a0-bcee-d635f4f2cb5c,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
10c1e3cb-f72b-4c27-9562-6ab72a6257c2,9fecb466-9473-4fc8-862d-47be98f36264,c936eeb0-7bef-49e3-b69e-13c3c73cd515,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
71953001-e984-4d28-be43-56f54674b0f5,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
2a639291-6bc5-44d3-a055-74f05b0e1cc0,3ff1d398-bfbb-46f8-b13c-8a50d4b8166d,40871cf5-5eb7-4486-8310-4f5a03147638,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
c1a584cc-8f94-47d6-81f4-75a334698df2,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
d11018e1-d698-490f-817b-320e254c3154,4ddb45a5-1307-4e46-acc9-dfff7dba9d8c,b0b34d28-e1e2-47a0-bcee-d635f4f2cb5c,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
eb0542ba-3b3a-47c8-b24a-1ce02437de46,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
c4c04362-efd9-4b39-9e18-66b02bc49b50,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
5f5853f5-f62e-42e5-a11b-656267903008,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
3f9f6ffa-ee73-4979-8c26-3b5f0c411721,,40871cf5-5eb7-4486-8310-4f5a03147638,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
bf7f8c14-aeab-4d61-b3e9-3bbd01f5ea5e,3ff1d398-bfbb-46f8-b13c-8a50d4b8166d,40871cf5-5eb7-4486-8310-4f5a03147638,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
1ad88e17-c13f-43fe-b33f-751d23a13bb5,0c6527a5-47ac-44b7-959c-1e580d6bfeb3,c936eeb0-7bef-49e3-b69e-13c3c73cd515,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
b4f97b79-1f0d-44bd-9164-55f100e7128c,f93106a0-f272-4ab0-ac5e-0c2b1df9b1f7,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f0f0618b-6e6c-4f00-aba6-eeeb985976ae,47908e55-2f5c-4594-8f9d-f7106bdbcd61,40871cf5-5eb7-4486-8310-4f5a03147638,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
95cfd47c-b64d-48ce-91b9-77caaf6d51ef,,,ce1095b6-5f18-4d03-9a9b-006255607a03,Fri Feb 19 05:39:09 HKT 2021
10259072-7d1a-4ffc-bf14-eda033ae1301,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
b2953e95-2f7d-470f-9769-46205247530f,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
9ef4dd6e-4a68-421f-a461-ad4027d068e5,3ff1d398-bfbb-46f8-b13c-8a50d4b8166d,40871cf5-5eb7-4486-8310-4f5a03147638,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f3443c82-0285-4df6-85b5-215727def531,f93106a0-f272-4ab0-ac5e-0c2b1df9b1f7,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
9edd0416-a076-40b3-b0c7-c00e91171b1b,3ff1d398-bfbb-46f8-b13c-8a50d4b8166d,40871cf5-5eb7-4486-8310-4f5a03147638,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f958421b-e368-4134-abde-b7c96d7f5352,ad080bad-9465-4ff1-8c69-47bcc8b1bfcc,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
db924bf0-11cd-4077-b570-20bb06156496,35b8a14d-f7a5-40df-be65-70c8de9ad956,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
808e67ce-1d0d-417b-b3b8-dc2f7f213432,35b8a14d-f7a5-40df-be65-70c8de9ad956,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
0fedafba-db88-461b-bd33-89b1bb1be679,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
290e22b0-cc47-4c03-8c8a-f52b9762cedb,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
bb747ccc-b3ea-4b02-9cd9-35598765c35a,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
490bf2f5-7699-4529-973d-657752cd7926,ae6d8bfe-e2c6-4130-b7e2-01e24070b71b,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
bf527acb-aef3-442b-a24e-afcd2dd91755,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
43a65459-44f2-49ee-ac8b-3be31e3b280a,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
d4ab094f-38b2-4719-9fde-54fd88cf8cf5,3204e2d9-bd4c-4e3a-9e86-f75b32fd1f15,a9b92e47-0acb-4674-81fd-8526006129e0,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
19fb91ab-c285-4cde-b0a9-ff47f972265a,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
2b15282b-7adc-49c8-a825-1aaba0eb877c,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
17f01394-7d0d-4e96-af7e-b15aadfbc08e,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
f3033e51-a606-4321-8197-c858b76af5fb,4ddb45a5-1307-4e46-acc9-dfff7dba9d8c,b0b34d28-e1e2-47a0-bcee-d635f4f2cb5c,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
d89c8a52-41ca-4ea0-a0fb-8c747ea8f901,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
a4222a16-33eb-4373-b6ec-2e0c11859efb,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
6920688c-a3a1-47c5-8e65-a9e5be7c264c,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
560a95fa-7ffd-4cec-9cc9-52fe4bdc6b12,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
d3bbcb33-c421-40ec-810e-896869c9d4e8,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
3fb6d591-3156-41e5-9c3b-acf729e80fe0,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
5cd07c16-d8ce-4d6b-8cce-215782cf7a94,4bb26478-1524-4556-a635-8061318a070f,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
186544cc-d2ca-4358-8aca-6129d66bdc6f,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
6beab2c2-3671-478c-a510-0987c742b2c2,4bb26478-1524-4556-a635-8061318a070f,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
cdd22614-9ad4-4729-ac52-1789153de34b,4ddb45a5-1307-4e46-acc9-dfff7dba9d8c,b0b34d28-e1e2-47a0-bcee-d635f4f2cb5c,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
6262647a-2f2b-46b2-97ed-c8145eff23be,4bb26478-1524-4556-a635-8061318a070f,66f5cfd4-ad61-45e0-9e39-d6fbb2f533a8,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
77efdbc6-4711-4ddf-869c-c3ef917cfc3e,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,a1220e0e-209d-4e84-81bb-a524da674c11,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
010ed569-4b11-435f-ac53-df4c003d1c83,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
0afc8633-40d7-42de-b824-7cad3712c373,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,a1220e0e-209d-4e84-81bb-a524da674c11,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
9104b801-d361-479c-b315-8350f65af3bd,df37f48d-ad5e-4704-835f-b4e872026261,a1220e0e-209d-4e84-81bb-a524da674c11,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
9dd6b0a1-0f6f-412f-84ff-8812fec4fcaf,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
e9b6a6dd-f94c-4075-89f5-9de132ab218e,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
4967cf0b-772d-41cf-b01f-7600a15f31c7,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
40e6ece3-e2cb-4132-9033-e75c6c1b1bba,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
ed3131ef-9ea1-48d0-8e16-cf0e0bd5ffdb,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
57d70e34-a90f-4f59-bd7a-16767ebf59c9,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
bd561654-d017-4e1e-a8e1-74e48d15d7c9,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
aa428126-1f63-4d81-8a53-89f5a39ce5bf,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
6faeb33c-09a8-4c2d-8c68-a8ab2d77ddf9,fe9d4f1b-c27e-45a2-bce1-d9242388cdec,e73eae43-69c6-44df-bda3-b8b3f87f7b93,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
343ca249-5db2-40a4-9b4b-875895754c29,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
a6cd8b4f-9138-48a9-b9ab-3e00e8d94528,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
689c5013-2f3a-4755-b4df-1ea30792f6cb,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
fcd8ab9f-a64d-4983-b26a-48bd09a57d45,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
2163522c-62d1-491a-b575-7922ea084864,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
4cb3f77d-5592-4e91-a8e6-b51b4eeb3b97,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
c66fee37-6d86-4eab-a677-95ce25d1ac87,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
e13eda3a-372e-4e63-8960-8b9f5a0e4f06,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
3a329bd1-8667-4703-a1a3-751837fdbd6f,ae6d8bfe-e2c6-4130-b7e2-01e24070b71b,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
b42d9ef9-170a-4501-8580-37111939cc80,7fe5d511-8b22-4f9f-9dcb-15452f0e7f4f,fe4223dd-4b4a-4586-81a2-4a2785ec8fc2,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
5c282480-3931-4be6-b5af-d69502a76017,ae6d8bfe-e2c6-4130-b7e2-01e24070b71b,8d53cf25-83db-46f6-bfc9-c0c455ff5d7a,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
c8e20760-7857-4f12-ae8c-4779468e581e,4ddb45a5-1307-4e46-acc9-dfff7dba9d8c,b0b34d28-e1e2-47a0-bcee-d635f4f2cb5c,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
e441a424-7abe-4f0d-80d5-7805b5541c7b,,,789c6b46-32f4-4082-bc27-43579c32ed93,Fri Feb 19 05:39:09 HKT 2021
538e73c8-54fc-4239-ba2b-217302f53e96,3c3f393c-5d5f-49a4-a0a4-cb1d43d65d9f,83969484-b5e1-4e0f-a7ce-6293f628da41,cb78d74e-8ae4-42e6-af39-cb435f62ac42,Fri Feb 19 05:39:09 HKT 2021
